date,ticker,shares,price,value,total_value
2023-12-28,MSFT,30.0568,368.12744140625,11064.75,49222.03
2023-12-28,GOOGL,0.0,138.9974822998047,0.0,49222.03
2023-12-28,NVDA,688.4696,49.43412780761719,34033.9,49222.03
2023-12-28,RKLB,0.0,5.789999961853027,0.0,49222.03
2023-12-28,BOTZ,0.0,28.486711502075195,0.0,49222.03
2023-12-28,URA,161.7279,25.495819091796875,4123.38,49222.03
2023-12-28,IONQ,0.0,13.229999542236328,0.0,49222.03
2023-12-29,AAPL,0.0,190.37506103515625,0.0,49278.97
2023-12-29,MSFT,30.0568,368.87298583984375,11087.15,49278.97
2023-12-29,GOOGL,0.0,138.4622344970703,0.0,49278.97
2023-12-29,NVDA,688.4696,49.43412780761719,34033.9,49278.97
2023-12-29,RKLB,0.0,5.53000020980835,0.0,49278.97
2023-12-29,BOTZ,0.0,28.26849937438965,0.0,49278.97
2023-12-29,URA,161.7279,25.709367752075195,4157.92,49278.97
2023-12-29,IONQ,0.0,12.390000343322754,0.0,49278.97
2024-01-02,AAPL,0.0,183.5622100830078,0.0,48111.92
2024-01-02,MSFT,30.0568,363.801513671875,10934.72,48111.92
2024-01-02,GOOGL,0.0,136.95556640625,0.0,48111.92
2024-01-02,NVDA,688.4696,48.08253860473633,33103.37,48111.92
2024-01-02,RKLB,0.0,5.309999942779541,0.0,48111.92
2024-01-02,BOTZ,0.0,27.484914779663086,0.0,48111.92
2024-01-02,URA,161.7279,25.189422607421875,4073.83,48111.92
2024-01-02,IONQ,0.0,12.15999984741211,0.0,48111.92
2024-01-03,MSFT,0.0,363.5366516113281,0.0,47647.25
2024-01-03,GOOGL,0.0,137.69898986816406,0.0,47647.25
2024-01-03,NVDA,702.3977,47.48460006713867,33353.07,47647.25
2024-01-03,RKLB,0.0,5.099999904632568,0.0,47647.25
2024-01-03,BOTZ,0.0,26.711252212524414,0.0,47647.25
2024-01-03,URA,0.0,24.91088104248047,0.0,47647.25
2024-01-03,IONQ,1198.1705,11.930000305175781,14294.17,47647.25
2024-01-03,QTUM,0.0,51.34986114501953,0.0,47647.25
2024-01-04,MSFT,0.0,360.9273681640625,0.0,48367.4
2024-01-04,GOOGL,0.0,135.19122314453125,0.0,48367.4
2024-01-04,NVDA,702.3977,47.912841796875,33653.87,48367.4
2024-01-04,RKLB,0.0,5.46999979019165,0.0,48367.4
2024-01-04,BOTZ,0.0,26.6517391204834,0.0,48367.4
2024-01-04,URA,0.0,25.254417419433594,0.0,48367.4
2024-01-04,IONQ,1198.1705,12.279999732971191,14713.53,48367.4
2024-01-04,QTUM,0.0,51.1445426940918,0.0,48367.4
2024-01-05,MSFT,0.0,360.7409362792969,0.0,48802.48
2024-01-05,GOOGL,0.0,134.5370330810547,0.0,48802.48
2024-01-05,NVDA,702.3977,49.0098876953125,34424.43,48802.48
2024-01-05,RKLB,0.0,5.400000095367432,0.0,48802.48
2024-01-05,BOTZ,0.0,26.62198257446289,0.0,48802.48
2024-01-05,URA,0.0,25.03158187866211,0.0,48802.48
2024-01-05,IONQ,1198.1705,12.0,14378.05,48802.48
2024-01-05,QTUM,0.0,51.01743698120117,0.0,48802.48
2024-01-08,MSFT,0.0,367.5487365722656,0.0,51782.14
2024-01-08,GOOGL,0.0,137.6196746826172,0.0,51782.14
2024-01-08,NVDA,702.3977,52.160282135009766,36637.26,51782.14
2024-01-08,RKLB,0.0,5.550000190734863,0.0,51782.14
2024-01-08,BOTZ,0.0,27.47499656677246,0.0,51782.14
2024-01-08,URA,0.0,25.402971267700195,0.0,51782.14
2024-01-08,IONQ,1198.1705,12.640000343322754,15144.88,51782.14
2024-01-08,QTUM,0.0,52.25913619995117,0.0,51782.14
2024-01-09,MSFT,0.0,368.6277160644531,0.0,52176.41
2024-01-09,GOOGL,0.0,139.71115112304688,0.0,52176.41
2024-01-09,NVDA,702.3977,53.045711517333984,37259.19,52176.41
2024-01-09,RKLB,0.0,5.449999809265137,0.0,52176.41
2024-01-09,BOTZ,0.0,27.50475311279297,0.0,52176.41
2024-01-09,URA,0.0,26.433574676513672,0.0,52176.41
2024-01-09,IONQ,1198.1705,12.449999809265137,14917.22,52176.41
2024-01-09,QTUM,0.0,52.171142578125,0.0,52176.41
2024-01-10,MSFT,0.0,375.4747009277344,0.0,52593.46
2024-01-10,GOOGL,0.0,141.02944946289062,0.0,52593.46
2024-01-10,NVDA,702.3977,54.25356674194336,38107.58,52593.46
2024-01-10,RKLB,0.0,5.340000152587891,0.0,52593.46
2024-01-10,BOTZ,0.0,28.179229736328125,0.0,52593.46
2024-01-10,URA,0.0,26.73068618774414,0.0,52593.46
2024-01-10,IONQ,1198.1705,12.09000015258789,14485.88,52593.46
2024-01-10,QTUM,0.0,52.249359130859375,0.0,52593.46
2024-01-11,MSFT,0.0,377.2992248535156,0.0,52289.38
2024-01-11,GOOGL,0.0,140.8312225341797,0.0,52289.38
2024-01-11,NVDA,702.3977,54.724727630615234,38438.52,52289.38
2024-01-11,RKLB,0.0,5.159999847412109,0.0,52289.38
2024-01-11,BOTZ,0.0,28.447036743164062,0.0,52289.38
2024-01-11,URA,0.0,27.287769317626953,0.0,52289.38
2024-01-11,IONQ,1198.1705,11.5600004196167,13850.85,52289.38
2024-01-11,QTUM,0.0,52.38624572753906,0.0,52289.38
2024-01-12,MSFT,0.0,381.0661315917969,0.0,52019.14
2024-01-12,GOOGL,0.0,141.39617919921875,0.0,52019.14
2024-01-12,NVDA,702.3977,54.6129264831543,38360.0,52019.14
2024-01-12,RKLB,0.0,5.170000076293945,0.0,52019.14
2024-01-12,BOTZ,0.0,28.55614471435547,0.0,52019.14
2024-01-12,URA,0.0,29.228271484375,0.0,52019.14
2024-01-12,IONQ,1198.1705,11.399999618530273,13659.14,52019.14
2024-01-12,QTUM,0.0,52.37646484375,0.0,52019.14
2024-01-16,MSFT,0.0,382.8317565917969,0.0,52676.25
2024-01-16,GOOGL,0.0,141.23760986328125,0.0,52676.25
2024-01-16,NVDA,702.3977,56.281959533691406,39532.32,52676.25
2024-01-16,RKLB,0.0,4.940000057220459,0.0,52676.25
2024-01-16,BOTZ,0.0,28.357769012451172,0.0,52676.25
2024-01-16,URA,0.0,28.996156692504883,0.0,52676.25
2024-01-16,IONQ,1198.1705,10.970000267028809,13143.93,52676.25
2024-01-16,QTUM,0.0,52.21025466918945,0.0,52676.25
2024-01-17,MSFT,0.0,382.0469970703125,0.0,52301.79
2024-01-17,GOOGL,0.0,140.22657775878906,0.0,52301.79
2024-01-17,NVDA,702.3977,55.95354461669922,39301.64,52301.79
2024-01-17,RKLB,0.0,4.920000076293945,0.0,52301.79
2024-01-17,BOTZ,0.0,27.911420822143555,0.0,52301.79
2024-01-17,URA,0.0,28.420503616333008,0.0,52301.79
2024-01-17,IONQ,1198.1705,10.850000381469727,13000.15,52301.79
2024-01-17,QTUM,0.0,51.701839447021484,0.0,52301.79
2024-01-18,MSFT,0.0,386.3631286621094,0.0,52885.04
2024-01-18,GOOGL,0.0,142.2189178466797,0.0,52885.04
2024-01-18,NVDA,702.3977,57.00566864013672,40040.65,52885.04
2024-01-18,RKLB,0.0,4.849999904632568,0.0,52885.04
2024-01-18,BOTZ,0.0,28.218904495239258,0.0,52885.04
2024-01-18,URA,0.0,28.578344345092773,0.0,52885.04
2024-01-18,IONQ,1198.1705,10.720000267028809,12844.39,52885.04
2024-01-18,QTUM,0.0,52.74800491333008,0.0,52885.04
2024-01-19,MSFT,0.0,391.0716552734375,0.0,54712.35
2024-01-19,GOOGL,0.0,145.09344482421875,0.0,54712.35
2024-01-19,NVDA,702.3977,59.38544464111328,41712.2,54712.35
2024-01-19,RKLB,0.0,4.860000133514404,0.0,54712.35
2024-01-19,BOTZ,0.0,28.476791381835938,0.0,54712.35
2024-01-19,URA,0.0,28.253379821777344,0.0,54712.35
2024-01-19,IONQ,1198.1705,10.850000381469727,13000.15,54712.35
2024-01-19,QTUM,0.0,53.71593475341797,0.0,54712.35
2024-01-22,MSFT,0.0,388.95281982421875,0.0,55869.05
2024-01-22,GOOGL,0.0,144.7068634033203,0.0,55869.05
2024-01-22,NVDA,702.3977,59.54815673828125,41826.49,55869.05
